company_code,report_period,risk_probability,risk_rank,risk_level
000546.SZ,20221231,0.12903225806451613,144,A-极高
000546.SZ,20231231,0.12903225806451613,145,A-极高
000546.SZ,20240630,0.12903225806451613,146,A-极高
000546.SZ,20241231,0.12903225806451613,147,A-极高
000595.SZ,20210331,0.12903225806451613,148,A-极高
000638.SZ,20211231,0.12903225806451613,149,A-极高
000638.SZ,20220331,0.12903225806451613,150,A-极高
000638.SZ,20220630,0.12903225806451613,151,A-极高
000638.SZ,20221231,0.12903225806451613,152,A-极高
000638.SZ,20230331,0.12903225806451613,153,A-极高
000669.SZ,20220630,0.12903225806451613,154,A-极高
000669.SZ,20230630,0.12903225806451613,155,A-极高
000671.SZ,20221231,0.12903225806451613,156,A-极高
000671.SZ,20230331,0.12903225806451613,157,A-极高
000673.SZ,20210630,0.12903225806451613,158,A-极高
000673.SZ,20210930,0.12903225806451613,159,A-极高
000679.SZ,20210930,0.12903225806451613,160,A-极高
000679.SZ,20220331,0.12903225806451613,161,A-极高
000697.SZ,20220331,0.12903225806451613,162,A-极高
000737.SZ,20210930,0.12903225806451613,163,A-极高
000796.SZ,20220930,0.12903225806451613,164,A-极高
000796.SZ,20230630,0.12903225806451613,165,A-极高
000796.SZ,20230930,0.12903225806451613,166,A-极高
000796.SZ,20231231,0.12903225806451613,167,A-极高
000796.SZ,20240331,0.12903225806451613,168,A-极高
000889.SZ,20221231,0.12903225806451613,169,A-极高
000908.SZ,20211231,0.12903225806451613,170,A-极高
000908.SZ,20221231,0.12903225806451613,171,A-极高
000908.SZ,20230331,0.12903225806451613,172,A-极高
000918.SZ,20221231,0.12903225806451613,173,A-极高
000980.SZ,20210331,0.12903225806451613,174,A-极高
000980.SZ,20210630,0.12903225806451613,175,A-极高
000980.SZ,20220630,0.12903225806451613,176,A-极高
000980.SZ,20230331,0.12903225806451613,177,A-极高
002005.SZ,20210630,0.12903225806451613,178,A-极高
002005.SZ,20230630,0.12903225806451613,179,A-极高
002024.SZ,20220331,0.12903225806451613,180,A-极高
002024.SZ,20220630,0.12903225806451613,181,A-极高
002055.SZ,20211231,0.12903225806451613,182,A-极高
002055.SZ,20240331,0.12903225806451613,183,A-极高
002069.SZ,20210331,0.12903225806451613,184,A-极高
002069.SZ,20210630,0.12903225806451613,185,A-极高
002069.SZ,20211231,0.12903225806451613,186,A-极高
002069.SZ,20220331,0.12903225806451613,187,A-极高
002069.SZ,20220930,0.12903225806451613,188,A-极高
002123.SZ,20210630,0.12903225806451613,189,A-极高
002123.SZ,20220331,0.12903225806451613,190,A-极高
002146.SZ,20230331,0.12903225806451613,191,A-极高
002146.SZ,20230630,0.12903225806451613,192,A-极高
002146.SZ,20230930,0.12903225806451613,193,A-极高
002146.SZ,20231231,0.12903225806451613,194,A-极高
002146.SZ,20240630,0.12903225806451613,195,A-极高
002159.SZ,20240331,0.12903225806451613,196,A-极高
002167.SZ,20220630,0.12903225806451613,197,A-极高
002167.SZ,20220930,0.12903225806451613,198,A-极高
002168.SZ,20210630,0.12903225806451613,199,A-极高
002168.SZ,20210930,0.12903225806451613,200,A-极高
002175.SZ,20210930,0.12903225806451613,201,A-极高
002180.SZ,20210331,0.12903225806451613,202,A-极高
002217.SZ,20220331,0.12903225806451613,203,A-极高
002217.SZ,20220630,0.12903225806451613,204,A-极高
002217.SZ,20220930,0.12903225806451613,205,A-极高
002217.SZ,20221231,0.12903225806451613,206,A-极高
002217.SZ,20230630,0.12903225806451613,207,A-极高
002217.SZ,20230930,0.12903225806451613,208,A-极高
002235.SZ,20210331,0.12903225806451613,209,A-极高
002248.SZ,20210331,0.12903225806451613,210,A-极高
002253.SZ,20210630,0.12903225806451613,211,A-极高
002253.SZ,20240331,0.12903225806451613,212,A-极高
002278.SZ,20230331,0.12903225806451613,213,A-极高
002295.SZ,20231231,0.12903225806451613,214,A-极高
002295.SZ,20240331,0.12903225806451613,215,A-极高
002310.SZ,20241231,0.12903225806451613,216,A-极高
002316.SZ,20210331,0.12903225806451613,217,A-极高
002316.SZ,20210630,0.12903225806451613,218,A-极高
002316.SZ,20230331,0.12903225806451613,219,A-极高
002316.SZ,20230630,0.12903225806451613,220,A-极高
002316.SZ,20231231,0.12903225806451613,221,A-极高
002316.SZ,20240331,0.12903225806451613,222,A-极高
002319.SZ,20210331,0.12903225806451613,223,A-极高
002329.SZ,20210930,0.12903225806451613,224,A-极高
002329.SZ,20211231,0.12903225806451613,225,A-极高
002329.SZ,20220630,0.12903225806451613,226,A-极高
002329.SZ,20220930,0.12903225806451613,227,A-极高
002329.SZ,20230331,0.12903225806451613,228,A-极高
002329.SZ,20231231,0.12903225806451613,229,A-极高
002354.SZ,20210630,0.12903225806451613,230,A-极高
002354.SZ,20211231,0.12903225806451613,231,A-极高
002354.SZ,20220331,0.12903225806451613,232,A-极高
002367.SZ,20220331,0.12903225806451613,233,A-极高
002383.SZ,20210331,0.12903225806451613,234,A-极高
002383.SZ,20210630,0.12903225806451613,235,A-极高
002383.SZ,20210930,0.12903225806451613,236,A-极高
002383.SZ,20211231,0.12903225806451613,237,A-极高
002387.SZ,20211231,0.12903225806451613,238,A-极高
002387.SZ,20220930,0.12903225806451613,239,A-极高
002399.SZ,20220630,0.12903225806451613,240,A-极高
002417.SZ,20220930,0.12903225806451613,241,A-极高
002417.SZ,20221231,0.12903225806451613,242,A-极高
002420.SZ,20210331,0.12903225806451613,243,A-极高
002420.SZ,20211231,0.12903225806451613,244,A-极高
002471.SZ,20210930,0.12903225806451613,245,A-极高
002471.SZ,20220331,0.12903225806451613,246,A-极高
002471.SZ,20221231,0.12903225806451613,247,A-极高
002471.SZ,20230930,0.12903225806451613,248,A-极高
002471.SZ,20240331,0.12903225806451613,249,A-极高
002485.SZ,20220331,0.12903225806451613,250,A-极高
002485.SZ,20220630,0.12903225806451613,251,A-极高
002485.SZ,20220930,0.12903225806451613,252,A-极高
002485.SZ,20230331,0.12903225806451613,253,A-极高
002485.SZ,20230630,0.12903225806451613,254,A-极高
002485.SZ,20231231,0.12903225806451613,255,A-极高
002488.SZ,20210331,0.12903225806451613,256,A-极高
002488.SZ,20211231,0.12903225806451613,257,A-极高
002488.SZ,20220331,0.12903225806451613,258,A-极高
002520.SZ,20210630,0.12903225806451613,259,A-极高
002520.SZ,20231231,0.12903225806451613,260,A-极高
002527.SZ,20240331,0.12903225806451613,261,A-极高
002528.SZ,20220331,0.12903225806451613,262,A-极高
002528.SZ,20231231,0.12903225806451613,263,A-极高
002528.SZ,20241231,0.12903225806451613,264,A-极高
002529.SZ,20210331,0.12903225806451613,265,A-极高
002529.SZ,20211231,0.12903225806451613,266,A-极高
002529.SZ,20221231,0.12903225806451613,267,A-极高
002586.SZ,20210930,0.12903225806451613,268,A-极高
002586.SZ,20220630,0.12903225806451613,269,A-极高
002586.SZ,20241231,0.12903225806451613,270,A-极高
002616.SZ,20211231,0.12903225806451613,271,A-极高
002622.SZ,20210331,0.12903225806451613,272,A-极高
002622.SZ,20210930,0.12903225806451613,273,A-极高
002667.SZ,20220630,0.12903225806451613,274,A-极高
002667.SZ,20220930,0.12903225806451613,275,A-极高
002667.SZ,20230630,0.12903225806451613,276,A-极高
002742.SZ,20230930,0.12903225806451613,277,A-极高
002742.SZ,20231231,0.12903225806451613,278,A-极高
002770.SZ,20210930,0.12903225806451613,279,A-极高
002770.SZ,20211231,0.12903225806451613,280,A-极高
002781.SZ,20220630,0.12903225806451613,281,A-极高
002781.SZ,20220930,0.12903225806451613,282,A-极高
002782.SZ,20210930,0.12903225806451613,283,A-极高
002808.SZ,20240930,0.12903225806451613,284,A-极高
002822.SZ,20240331,0.12903225806451613,285,A-极高
002869.SZ,20210630,0.12903225806451613,286,A-极高
002870.SZ,20210331,0.12903225806451613,287,A-极高
300263.SZ,20210630,0.12903225806451613,288,A-极高
301039.SZ,20240331,0.12903225806451613,289,A-极高
600122.SH,20221231,0.12903225806451613,290,A-极高
600146.SH,20210630,0.12903225806451613,291,A-极高
600198.SH,20210630,0.12903225806451613,292,A-极高
600198.SH,20211231,0.12903225806451613,293,A-极高
600239.SH,20210331,0.12903225806451613,294,A-极高
600239.SH,20210930,0.12903225806451613,295,A-极高
600303.SH,20220930,0.12903225806451613,296,A-极高
600385.SH,20210331,0.12903225806451613,297,A-极高
600385.SH,20211231,0.12903225806451613,298,A-极高
600385.SH,20220331,0.12903225806451613,299,A-极高
600396.SH,20240331,0.12903225806451613,300,A-极高
600449.SH,20220331,0.12903225806451613,301,A-极高
600715.SH,20210331,0.12903225806451613,302,A-极高
600749.SH,20211231,0.12903225806451613,303,B-高
600758.SH,20210331,0.12903225806451613,304,B-高
600767.SH,20220331,0.12903225806451613,305,B-高
600767.SH,20230331,0.12903225806451613,306,B-高
600781.SH,20220331,0.12903225806451613,307,B-高
600804.SH,20220331,0.12903225806451613,308,B-高
600804.SH,20221231,0.12903225806451613,309,B-高
600804.SH,20230331,0.12903225806451613,310,B-高
600804.SH,20230630,0.12903225806451613,311,B-高
603665.SH,20210630,0.12903225806451613,312,B-高
605081.SH,20240331,0.12903225806451613,313,B-高
605081.SH,20241231,0.12903225806451613,314,B-高
688086.SH,20220930,0.12903225806451613,315,B-高
688282.SH,20241231,0.12903225806451613,316,B-高
832491.BJ,20241231,0.12903225806451613,317,B-高
833171.BJ,20221231,0.12903225806451613,318,B-高
834021.BJ,20231231,0.12903225806451613,319,B-高
835305.BJ,20221231,0.12903225806451613,320,B-高
000005.SZ,20230630,0.1111111111111111,321,B-高
000005.SZ,20230930,0.1111111111111111,322,B-高
000020.SZ,20220630,0.1111111111111111,323,B-高
000040.SZ,20210930,0.1111111111111111,324,B-高
000409.SZ,20210930,0.1111111111111111,325,B-高
000410.SZ,20230331,0.1111111111111111,326,B-高
000546.SZ,20220331,0.1111111111111111,327,B-高
000546.SZ,20240930,0.1111111111111111,328,B-高
000595.SZ,20221231,0.1111111111111111,329,B-高
000595.SZ,20230331,0.1111111111111111,330,B-高
000638.SZ,20240630,0.1111111111111111,331,B-高
000638.SZ,20241231,0.1111111111111111,332,B-高
000669.SZ,20211231,0.1111111111111111,333,B-高
000669.SZ,20220331,0.1111111111111111,334,B-高
000669.SZ,20231231,0.1111111111111111,335,B-高
000669.SZ,20240331,0.1111111111111111,336,B-高
000669.SZ,20241231,0.1111111111111111,337,B-高
000671.SZ,20220331,0.1111111111111111,338,B-高
000679.SZ,20210630,0.1111111111111111,339,B-高
000679.SZ,20221231,0.1111111111111111,340,B-高
000690.SZ,20220331,0.1111111111111111,341,B-高
000697.SZ,20231231,0.1111111111111111,342,B-高
000737.SZ,20210630,0.1111111111111111,343,B-高
000796.SZ,20210630,0.1111111111111111,344,B-高
000796.SZ,20240930,0.1111111111111111,345,B-高
000798.SZ,20240331,0.1111111111111111,346,B-高
000889.SZ,20220331,0.1111111111111111,347,B-高
000889.SZ,20230930,0.1111111111111111,348,B-高
000889.SZ,20240630,0.1111111111111111,349,B-高
000908.SZ,20220331,0.1111111111111111,350,B-高
000908.SZ,20240331,0.1111111111111111,351,B-高
000980.SZ,20221231,0.1111111111111111,352,B-高
000980.SZ,20230630,0.1111111111111111,353,B-高
000980.SZ,20230930,0.1111111111111111,354,B-高
002005.SZ,20211231,0.1111111111111111,355,B-高
002005.SZ,20220930,0.1111111111111111,356,B-高
002015.SZ,20210630,0.1111111111111111,357,B-高
002015.SZ,20211231,0.1111111111111111,358,B-高
002015.SZ,20230331,0.1111111111111111,359,B-高
002015.SZ,20240331,0.1111111111111111,360,B-高
002024.SZ,20231231,0.1111111111111111,361,B-高
002024.SZ,20240331,0.1111111111111111,362,B-高
002055.SZ,20240630,0.1111111111111111,363,B-高
002069.SZ,20210930,0.1111111111111111,364,B-高
002069.SZ,20220630,0.1111111111111111,365,B-高
002123.SZ,20211231,0.1111111111111111,366,B-高
002159.SZ,20230930,0.1111111111111111,367,B-高
002159.SZ,20231231,0.1111111111111111,368,B-高
002167.SZ,20210331,0.1111111111111111,369,B-高
002167.SZ,20220331,0.1111111111111111,370,B-高
002167.SZ,20230331,0.1111111111111111,371,B-高
002217.SZ,20210930,0.1111111111111111,372,B-高
002217.SZ,20211231,0.1111111111111111,373,B-高
002217.SZ,20240930,0.1111111111111111,374,B-高
002217.SZ,20241231,0.1111111111111111,375,B-高
002264.SZ,20211231,0.1111111111111111,376,B-高
002264.SZ,20220331,0.1111111111111111,377,B-高
002279.SZ,20220331,0.1111111111111111,378,B-高
002310.SZ,20210331,0.1111111111111111,379,B-高
002310.SZ,20211231,0.1111111111111111,380,B-高
002310.SZ,20231231,0.1111111111111111,381,B-高
002310.SZ,20240630,0.1111111111111111,382,B-高
002316.SZ,20230930,0.1111111111111111,383,B-高
002329.SZ,20210331,0.1111111111111111,384,B-高
002350.SZ,20220331,0.1111111111111111,385,B-高
002364.SZ,20210630,0.1111111111111111,386,B-高
002383.SZ,20220630,0.1111111111111111,387,B-高
002383.SZ,20221231,0.1111111111111111,388,B-高
002383.SZ,20230331,0.1111111111111111,389,B-高
002387.SZ,20210331,0.1111111111111111,390,B-高
002387.SZ,20210930,0.1111111111111111,391,B-高
002387.SZ,20220630,0.1111111111111111,392,B-高
002387.SZ,20221231,0.1111111111111111,393,B-高
002427.SZ,20210930,0.1111111111111111,394,B-高
002427.SZ,20220930,0.1111111111111111,395,B-高
002445.SZ,20210630,0.1111111111111111,396,B-高
002445.SZ,20211231,0.1111111111111111,397,B-高
002445.SZ,20220331,0.1111111111111111,398,B-高
002471.SZ,20211231,0.1111111111111111,399,B-高
002471.SZ,20231231,0.1111111111111111,400,B-高
002488.SZ,20210630,0.1111111111111111,401,B-高
002488.SZ,20210930,0.1111111111111111,402,B-高
002491.SZ,20211231,0.1111111111111111,403,B-高
002491.SZ,20221231,0.1111111111111111,404,B-高
002491.SZ,20230331,0.1111111111111111,405,B-高
002491.SZ,20230630,0.1111111111111111,406,B-高
002505.SZ,20230331,0.1111111111111111,407,B-高
002520.SZ,20221231,0.1111111111111111,408,B-高
002527.SZ,20230630,0.1111111111111111,409,B-高
002528.SZ,20220630,0.1111111111111111,410,B-高
002528.SZ,20221231,0.1111111111111111,411,B-高
002528.SZ,20230331,0.1111111111111111,412,B-高
002529.SZ,20230331,0.1111111111111111,413,B-高
002586.SZ,20220930,0.1111111111111111,414,B-高
002586.SZ,20221231,0.1111111111111111,415,B-高
002586.SZ,20230331,0.1111111111111111,416,B-高
002622.SZ,20220630,0.1111111111111111,417,B-高
002667.SZ,20210630,0.1111111111111111,418,B-高
002667.SZ,20220331,0.1111111111111111,419,B-高
002667.SZ,20230331,0.1111111111111111,420,B-高
002667.SZ,20231231,0.1111111111111111,421,B-高
002692.SZ,20220331,0.1111111111111111,422,B-高
002742.SZ,20220930,0.1111111111111111,423,B-高
002808.SZ,20230930,0.1111111111111111,424,B-高
002822.SZ,20220630,0.1111111111111111,425,B-高
002822.SZ,20241231,0.1111111111111111,426,B-高
002842.SZ,20220630,0.1111111111111111,427,B-高
002878.SZ,20210331,0.1111111111111111,428,B-高
002921.SZ,20210331,0.1111111111111111,429,B-高
002992.SZ,20220331,0.1111111111111111,430,B-高
430489.BJ,20240331,0.1111111111111111,431,B-高
600122.SH,20210331,0.1111111111111111,432,B-高
600122.SH,20211231,0.1111111111111111,433,B-高
600122.SH,20220331,0.1111111111111111,434,B-高
600146.SH,20210331,0.1111111111111111,435,B-高
600209.SH,20210331,0.1111111111111111,436,B-高
600239.SH,20211231,0.1111111111111111,437,B-高
600358.SH,20210331,0.1111111111111111,438,B-高
600850.SH,20210331,0.1111111111111111,439,B-高
600866.SH,20211231,0.1111111111111111,440,B-高
603030.SH,20220630,0.1111111111111111,441,B-高
603555.SH,20210331,0.1111111111111111,442,B-高
603729.SH,20240331,0.1111111111111111,443,B-高
688139.SH,20210331,0.1111111111111111,444,B-高
831768.BJ,20240331,0.1111111111111111,445,B-高
832171.BJ,20220930,0.1111111111111111,446,B-高
832171.BJ,20240331,0.1111111111111111,447,B-高
833171.BJ,20231231,0.1111111111111111,448,B-高
834021.BJ,20240930,0.1111111111111111,449,B-高
835305.BJ,20230630,0.1111111111111111,450,B-高
835368.BJ,20211231,0.1111111111111111,451,B-高
835368.BJ,20220630,0.1111111111111111,452,B-高
835508.BJ,20231231,0.1111111111111111,453,B-高
835508.BJ,20240331,0.1111111111111111,454,B-高
838275.BJ,20241231,0.1111111111111111,455,B-高
839729.BJ,20220331,0.1111111111111111,456,B-高
002667.SZ,20230930,0.1036523260858374,457,B-高
000005.SZ,20210630,0.04090909090909091,458,B-高
000005.SZ,20211231,0.04090909090909091,459,B-高
000005.SZ,20231231,0.04090909090909091,460,B-高
000005.SZ,20240331,0.04090909090909091,461,B-高
000036.SZ,20210630,0.04090909090909091,462,B-高
000038.SZ,20210930,0.04090909090909091,463,B-高
000038.SZ,20220630,0.04090909090909091,464,B-高
000040.SZ,20220630,0.04090909090909091,465,B-高
000040.SZ,20221231,0.04090909090909091,466,B-高
000040.SZ,20240630,0.04090909090909091,467,B-高
000068.SZ,20210331,0.04090909090909091,468,B-高
000068.SZ,20220930,0.04090909090909091,469,B-高
000068.SZ,20221231,0.04090909090909091,470,B-高
000068.SZ,20230331,0.04090909090909091,471,B-高
000068.SZ,20230630,0.04090909090909091,472,B-高
000068.SZ,20240331,0.04090909090909091,473,B-高
000409.SZ,20210630,0.04090909090909091,474,B-高
000409.SZ,20220331,0.04090909090909091,475,B-高
000410.SZ,20210630,0.04090909090909091,476,B-高
000410.SZ,20220930,0.04090909090909091,477,B-高
000425.SZ,20210331,0.04090909090909091,478,B-高
000425.SZ,20210630,0.04090909090909091,479,B-高
000425.SZ,20210930,0.04090909090909091,480,B-高
000502.SZ,20210930,0.04090909090909091,481,B-高
000502.SZ,20211231,0.04090909090909091,482,B-高
000532.SZ,20210331,0.04090909090909091,483,B-高
000532.SZ,20210630,0.04090909090909091,484,B-高
000536.SZ,20211231,0.04090909090909091,485,B-高
000537.SZ,20210930,0.04090909090909091,486,B-高
000546.SZ,20211231,0.04090909090909091,487,B-高
000546.SZ,20220630,0.04090909090909091,488,B-高
000546.SZ,20220930,0.04090909090909091,489,B-高
000546.SZ,20230630,0.04090909090909091,490,B-高
000546.SZ,20230930,0.04090909090909091,491,B-高
000595.SZ,20211231,0.04090909090909091,492,B-高
000595.SZ,20220630,0.04090909090909091,493,B-高
000638.SZ,20210630,0.04090909090909091,494,B-高
000638.SZ,20210930,0.04090909090909091,495,B-高
000669.SZ,20210930,0.04090909090909091,496,B-高
000669.SZ,20220930,0.04090909090909091,497,B-高
000669.SZ,20230331,0.04090909090909091,498,B-高
000669.SZ,20230930,0.04090909090909091,499,B-高
000669.SZ,20240630,0.04090909090909091,500,B-高
000679.SZ,20230331,0.04090909090909091,501,B-高
000679.SZ,20240630,0.04090909090909091,502,B-高
000697.SZ,20210331,0.04090909090909091,503,B-高
000697.SZ,20210630,0.04090909090909091,504,B-高
000697.SZ,20210930,0.04090909090909091,505,B-高
000697.SZ,20211231,0.04090909090909091,506,B-高
000697.SZ,20220630,0.04090909090909091,507,B-高
000697.SZ,20220930,0.04090909090909091,508,B-高
000697.SZ,20221231,0.04090909090909091,509,B-高
000697.SZ,20230331,0.04090909090909091,510,B-高
000697.SZ,20240630,0.04090909090909091,511,B-高
000697.SZ,20240930,0.04090909090909091,512,B-高
000697.SZ,20241231,0.04090909090909091,513,B-高
000737.SZ,20210331,0.04090909090909091,514,B-高
000766.SZ,20210331,0.04090909090909091,515,B-高
000796.SZ,20240630,0.04090909090909091,516,B-高
000796.SZ,20241231,0.04090909090909091,517,B-高
000798.SZ,20210930,0.04090909090909091,518,B-高
000798.SZ,20211231,0.04090909090909091,519,B-高
000798.SZ,20220331,0.04090909090909091,520,B-高
000798.SZ,20221231,0.04090909090909091,521,B-高
000821.SZ,20230630,0.04090909090909091,522,B-高
000829.SZ,20210930,0.04090909090909091,523,B-高
000837.SZ,20210331,0.04090909090909091,524,B-高
000837.SZ,20211231,0.04090909090909091,525,B-高
000863.SZ,20210331,0.04090909090909091,526,B-高
000863.SZ,20220630,0.04090909090909091,527,B-高
000863.SZ,20221231,0.04090909090909091,528,B-高
