company_code,report_period,risk_probability,risk_rank,risk_level
002528.SZ,20220930,0.47058823529411764,89,A-极高
002528.SZ,20240331,0.47058823529411764,90,A-极高
002622.SZ,20210331,0.47058823529411764,91,A-极高
002622.SZ,20211231,0.47058823529411764,92,A-极高
002770.SZ,20210930,0.47058823529411764,93,A-极高
002781.SZ,20220331,0.47058823529411764,94,A-极高
002781.SZ,20220930,0.47058823529411764,95,A-极高
000068.SZ,20210331,0.4671544568561453,96,A-极高
000889.SZ,20230331,0.45492865959667406,97,A-极高
834021.BJ,20231231,0.44696906556173877,98,A-极高
002168.SZ,20210930,0.43799027584953953,99,A-极高
002024.SZ,20221231,0.4322647224209401,100,A-极高
002586.SZ,20231231,0.42883699401949826,101,A-极高
000005.SZ,20230331,0.42857142857142855,102,A-极高
000546.SZ,20231231,0.42857142857142855,103,A-极高
000669.SZ,20210331,0.42857142857142855,104,A-极高
000908.SZ,20220331,0.42857142857142855,105,A-极高
000908.SZ,20240331,0.42857142857142855,106,A-极高
002167.SZ,20230331,0.42857142857142855,107,A-极高
002319.SZ,20210331,0.42857142857142855,108,A-极高
002383.SZ,20230331,0.42857142857142855,109,A-极高
002437.SZ,20210331,0.42857142857142855,110,A-极高
002485.SZ,20231231,0.42857142857142855,111,A-极高
002528.SZ,20230331,0.42857142857142855,112,A-极高
002586.SZ,20230331,0.42857142857142855,113,A-极高
002770.SZ,20211231,0.42857142857142855,114,A-极高
002808.SZ,20240930,0.42857142857142855,115,A-极高
600804.SH,20230331,0.42857142857142855,116,A-极高
834021.BJ,20230331,0.42857142857142855,117,A-极高
002329.SZ,20240331,0.41399576774168956,118,A-极高
002295.SZ,20240331,0.4039176803175124,119,A-极高
002822.SZ,20240331,0.40162031696682104,120,A-极高
002168.SZ,20220331,0.39886466336732146,121,A-极高
834021.BJ,20240331,0.3696269753351002,122,A-极高
002146.SZ,20230331,0.3684449237762127,123,A-极高
000005.SZ,20220630,0.35555555555555557,124,A-极高
000005.SZ,20221231,0.35555555555555557,125,A-极高
000409.SZ,20210331,0.35555555555555557,126,A-极高
000410.SZ,20210331,0.35555555555555557,127,A-极高
000410.SZ,20220331,0.35555555555555557,128,A-极高
000502.SZ,20210331,0.35555555555555557,129,A-极高
000536.SZ,20210331,0.35555555555555557,130,A-极高
000546.SZ,20221231,0.35555555555555557,131,A-极高
000546.SZ,20240331,0.35555555555555557,132,A-极高
000595.SZ,20230331,0.35555555555555557,133,A-极高
000638.SZ,20210930,0.35555555555555557,134,A-极高
000638.SZ,20211231,0.35555555555555557,135,A-极高
000638.SZ,20230331,0.35555555555555557,136,A-极高
000669.SZ,20220331,0.35555555555555557,137,A-极高
000669.SZ,20240331,0.35555555555555557,138,A-极高
000671.SZ,20211231,0.35555555555555557,139,A-极高
000673.SZ,20210930,0.35555555555555557,140,A-极高
000697.SZ,20210331,0.35555555555555557,141,A-极高
000697.SZ,20220331,0.35555555555555557,142,A-极高
000697.SZ,20230930,0.35555555555555557,143,A-极高
000796.SZ,20230930,0.35555555555555557,144,A-极高
000796.SZ,20231231,0.35555555555555557,145,A-极高
000796.SZ,20240331,0.35555555555555557,146,A-极高
000821.SZ,20210331,0.35555555555555557,147,A-极高
000889.SZ,20220331,0.35555555555555557,148,A-极高
000889.SZ,20221231,0.35555555555555557,149,A-极高
000889.SZ,20230630,0.35555555555555557,150,A-极高
000908.SZ,20211231,0.35555555555555557,151,A-极高
000980.SZ,20220331,0.35555555555555557,152,A-极高
000980.SZ,20230331,0.35555555555555557,153,A-极高
000980.SZ,20240331,0.35555555555555557,154,A-极高
002024.SZ,20240331,0.35555555555555557,155,A-极高
002055.SZ,20240331,0.35555555555555557,156,A-极高
002121.SZ,20210630,0.35555555555555557,157,A-极高
002121.SZ,20210930,0.35555555555555557,158,A-极高
002121.SZ,20211231,0.35555555555555557,159,A-极高
002123.SZ,20220331,0.35555555555555557,160,A-极高
002123.SZ,20230331,0.35555555555555557,161,A-极高
002146.SZ,20220331,0.35555555555555557,162,A-极高
002168.SZ,20210630,0.35555555555555557,163,A-极高
002175.SZ,20211231,0.35555555555555557,164,A-极高
002180.SZ,20210331,0.35555555555555557,165,A-极高
002217.SZ,20220331,0.35555555555555557,166,A-极高
002217.SZ,20230331,0.35555555555555557,167,A-极高
002253.SZ,20240331,0.35555555555555557,168,A-极高
002264.SZ,20220331,0.35555555555555557,169,A-极高
002295.SZ,20210331,0.35555555555555557,170,A-极高
002295.SZ,20230331,0.35555555555555557,171,A-极高
002316.SZ,20210930,0.35555555555555557,172,A-极高
002316.SZ,20230630,0.35555555555555557,173,A-极高
002316.SZ,20230930,0.35555555555555557,174,A-极高
002316.SZ,20240331,0.35555555555555557,175,A-极高
002329.SZ,20210331,0.35555555555555557,176,A-极高
002329.SZ,20211231,0.35555555555555557,177,A-极高
002354.SZ,20220331,0.35555555555555557,178,A-极高
002383.SZ,20210930,0.35555555555555557,179,A-极高
002383.SZ,20220331,0.35555555555555557,180,A-极高
002383.SZ,20240331,0.35555555555555557,181,A-极高
002387.SZ,20210331,0.35555555555555557,182,A-极高
002387.SZ,20220331,0.35555555555555557,183,A-极高
002387.SZ,20230331,0.35555555555555557,184,A-极高
002417.SZ,20220930,0.35555555555555557,185,A-极高
002417.SZ,20221231,0.35555555555555557,186,A-极高
002445.SZ,20210331,0.35555555555555557,187,A-极高
002471.SZ,20210930,0.35555555555555557,188,A-极高
002471.SZ,20220630,0.35555555555555557,189,A-极高
002471.SZ,20220930,0.35555555555555557,190,A-极高
002485.SZ,20211231,0.35555555555555557,191,A-极高
002485.SZ,20230331,0.35555555555555557,192,A-极高
002485.SZ,20240331,0.35555555555555557,193,A-极高
002488.SZ,20210331,0.35555555555555557,194,A-极高
002491.SZ,20221231,0.35555555555555557,195,A-极高
002527.SZ,20240331,0.35555555555555557,196,A-极高
002528.SZ,20211231,0.35555555555555557,197,A-极高
002528.SZ,20220331,0.35555555555555557,198,A-极高
002528.SZ,20240930,0.35555555555555557,199,A-极高
002528.SZ,20241231,0.35555555555555557,200,A-极高
002586.SZ,20210930,0.35555555555555557,201,A-极高
002622.SZ,20220331,0.35555555555555557,202,A-极高
002659.SZ,20210331,0.35555555555555557,203,A-极高
002667.SZ,20220331,0.35555555555555557,204,A-极高
002667.SZ,20220630,0.35555555555555557,205,A-极高
002667.SZ,20220930,0.35555555555555557,206,A-极高
002667.SZ,20240331,0.35555555555555557,207,A-极高
002742.SZ,20230630,0.35555555555555557,208,A-极高
002742.SZ,20231231,0.35555555555555557,209,A-极高
002770.SZ,20210630,0.35555555555555557,210,A-极高
002798.SZ,20230331,0.35555555555555557,211,A-极高
002808.SZ,20240630,0.35555555555555557,212,A-极高
002921.SZ,20210331,0.35555555555555557,213,A-极高
002992.SZ,20220331,0.35555555555555557,214,A-极高
600198.SH,20210331,0.35555555555555557,215,A-极高
600198.SH,20220331,0.35555555555555557,216,A-极高
600303.SH,20220630,0.35555555555555557,217,A-极高
600303.SH,20230331,0.35555555555555557,218,A-极高
600396.SH,20240331,0.35555555555555557,219,A-极高
600715.SH,20210331,0.35555555555555557,220,A-极高
600781.SH,20211231,0.35555555555555557,221,A-极高
600781.SH,20220331,0.35555555555555557,222,A-极高
600804.SH,20221231,0.35555555555555557,223,A-极高
831768.BJ,20220331,0.35555555555555557,224,A-极高
831768.BJ,20231231,0.35555555555555557,225,A-极高
831768.BJ,20240331,0.35555555555555557,226,A-极高
835305.BJ,20230331,0.35555555555555557,227,A-极高
835305.BJ,20231231,0.35555555555555557,228,A-极高
835305.BJ,20240331,0.35555555555555557,229,A-极高
000410.SZ,20211231,0.3410264298775146,230,A-极高
002586.SZ,20220630,0.3301770551832236,231,A-极高
000908.SZ,20220630,0.3165146143556263,232,A-极高
000595.SZ,20210331,0.3000449687910686,233,A-极高
002445.SZ,20220331,0.29769188663227153,234,A-极高
600331.SH,20210331,0.29541427203369286,235,A-极高
000673.SZ,20210630,0.2904405235414704,236,A-极高
002520.SZ,20230630,0.2903441244549932,237,A-极高
000005.SZ,20210331,0.2872340425531915,238,A-极高
000005.SZ,20220930,0.2872340425531915,239,A-极高
000005.SZ,20230930,0.2872340425531915,240,A-极高
000038.SZ,20220630,0.2872340425531915,241,A-极高
000038.SZ,20220930,0.2872340425531915,242,A-极高
000040.SZ,20210630,0.2872340425531915,243,A-极高
000040.SZ,20210930,0.2872340425531915,244,A-极高
000040.SZ,20211231,0.2872340425531915,245,A-极高
000040.SZ,20221231,0.2872340425531915,246,A-极高
000040.SZ,20230331,0.2872340425531915,247,A-极高
000068.SZ,20220930,0.2872340425531915,248,A-极高
000068.SZ,20240331,0.2872340425531915,249,A-极高
000151.SZ,20210331,0.2872340425531915,250,A-极高
000409.SZ,20220331,0.2872340425531915,251,A-极高
000410.SZ,20221231,0.2872340425531915,252,A-极高
000410.SZ,20230331,0.2872340425531915,253,A-极高
000425.SZ,20210331,0.2872340425531915,254,A-极高
000546.SZ,20210331,0.2872340425531915,255,A-极高
000546.SZ,20220930,0.2872340425531915,256,A-极高
000546.SZ,20230331,0.2872340425531915,257,A-极高
000546.SZ,20240630,0.2872340425531915,258,A-极高
000638.SZ,20220630,0.2872340425531915,259,A-极高
000669.SZ,20210630,0.2872340425531915,260,A-极高
000669.SZ,20210930,0.2872340425531915,261,A-极高
000669.SZ,20211231,0.2872340425531915,262,A-极高
000669.SZ,20220930,0.2872340425531915,263,A-极高
000669.SZ,20221231,0.2872340425531915,264,A-极高
000669.SZ,20230331,0.2872340425531915,265,A-极高
000669.SZ,20230630,0.2872340425531915,266,A-极高
000669.SZ,20231231,0.2872340425531915,267,A-极高
000679.SZ,20210930,0.2872340425531915,268,A-极高
000679.SZ,20230331,0.2872340425531915,269,A-极高
000697.SZ,20221231,0.2872340425531915,270,A-极高
000697.SZ,20240331,0.2872340425531915,271,A-极高
000701.SZ,20210331,0.2872340425531915,272,A-极高
000737.SZ,20210331,0.2872340425531915,273,A-极高
000737.SZ,20210630,0.2872340425531915,274,A-极高
000796.SZ,20220930,0.2872340425531915,275,A-极高
000798.SZ,20211231,0.2872340425531915,276,A-极高
000798.SZ,20220331,0.2872340425531915,277,A-极高
000863.SZ,20230331,0.2872340425531915,278,A-极高
000889.SZ,20210331,0.2872340425531915,279,A-极高
000889.SZ,20210930,0.2872340425531915,280,A-极高
000889.SZ,20230930,0.2872340425531915,281,A-极高
000889.SZ,20231231,0.2872340425531915,282,A-极高
000908.SZ,20220930,0.2872340425531915,283,A-极高
000980.SZ,20210630,0.2872340425531915,284,A-极高
000980.SZ,20210930,0.2872340425531915,285,A-极高
000980.SZ,20211231,0.2872340425531915,286,A-极高
000980.SZ,20221231,0.2872340425531915,287,A-极高
002005.SZ,20211231,0.2872340425531915,288,A-极高
002005.SZ,20220930,0.2872340425531915,289,A-极高
002005.SZ,20230930,0.2872340425531915,290,A-极高
002005.SZ,20240331,0.2872340425531915,291,A-极高
002015.SZ,20210331,0.2872340425531915,292,A-极高
002015.SZ,20230331,0.2872340425531915,293,A-极高
002024.SZ,20220331,0.2872340425531915,294,A-极高
002024.SZ,20220630,0.2872340425531915,295,A-极高
002024.SZ,20231231,0.2872340425531915,296,A-极高
002069.SZ,20210630,0.2872340425531915,297,A-极高
002069.SZ,20211231,0.2872340425531915,298,A-极高
002069.SZ,20220331,0.2872340425531915,299,A-极高
002069.SZ,20220930,0.2872340425531915,300,A-极高
002069.SZ,20221231,0.2872340425531915,301,A-极高
002069.SZ,20240331,0.2872340425531915,302,A-极高
002104.SZ,20220930,0.2872340425531915,303,B-高
002106.SZ,20210930,0.2872340425531915,304,B-高
002123.SZ,20210331,0.2872340425531915,305,B-高
002134.SZ,20210930,0.2872340425531915,306,B-高
002146.SZ,20211231,0.2872340425531915,307,B-高
002146.SZ,20230630,0.2872340425531915,308,B-高
002159.SZ,20221231,0.2872340425531915,309,B-高
002159.SZ,20230930,0.2872340425531915,310,B-高
002167.SZ,20220930,0.2872340425531915,311,B-高
002168.SZ,20211231,0.2872340425531915,312,B-高
002168.SZ,20221231,0.2872340425531915,313,B-高
002168.SZ,20230331,0.2872340425531915,314,B-高
002175.SZ,20220630,0.2872340425531915,315,B-高
002175.SZ,20221231,0.2872340425531915,316,B-高
002217.SZ,20211231,0.2872340425531915,317,B-高
002217.SZ,20220930,0.2872340425531915,318,B-高
002248.SZ,20210331,0.2872340425531915,319,B-高
002253.SZ,20231231,0.2872340425531915,320,B-高
002279.SZ,20210331,0.2872340425531915,321,B-高
002279.SZ,20220331,0.2872340425531915,322,B-高
002295.SZ,20210930,0.2872340425531915,323,B-高
002295.SZ,20221231,0.2872340425531915,324,B-高
002310.SZ,20210930,0.2872340425531915,325,B-高
002310.SZ,20220331,0.2872340425531915,326,B-高
002310.SZ,20230331,0.2872340425531915,327,B-高
002310.SZ,20230930,0.2872340425531915,328,B-高
002310.SZ,20240630,0.2872340425531915,329,B-高
002316.SZ,20210331,0.2872340425531915,330,B-高
002316.SZ,20210630,0.2872340425531915,331,B-高
002329.SZ,20210930,0.2872340425531915,332,B-高
002329.SZ,20220630,0.2872340425531915,333,B-高
002329.SZ,20220930,0.2872340425531915,334,B-高
002329.SZ,20221231,0.2872340425531915,335,B-高
002329.SZ,20230331,0.2872340425531915,336,B-高
002338.SZ,20210331,0.2872340425531915,337,B-高
002348.SZ,20210331,0.2872340425531915,338,B-高
002354.SZ,20210331,0.2872340425531915,339,B-高
002354.SZ,20211231,0.2872340425531915,340,B-高
002383.SZ,20210630,0.2872340425531915,341,B-高
002383.SZ,20221231,0.2872340425531915,342,B-高
002387.SZ,20220930,0.2872340425531915,343,B-高
002399.SZ,20220331,0.2872340425531915,344,B-高
002427.SZ,20210630,0.2872340425531915,345,B-高
002427.SZ,20210930,0.2872340425531915,346,B-高
002437.SZ,20220331,0.2872340425531915,347,B-高
002445.SZ,20230331,0.2872340425531915,348,B-高
002471.SZ,20210630,0.2872340425531915,349,B-高
002471.SZ,20230630,0.2872340425531915,350,B-高
002471.SZ,20230930,0.2872340425531915,351,B-高
002471.SZ,20240331,0.2872340425531915,352,B-高
002485.SZ,20220630,0.2872340425531915,353,B-高
002485.SZ,20220930,0.2872340425531915,354,B-高
002485.SZ,20230630,0.2872340425531915,355,B-高
002488.SZ,20220331,0.2872340425531915,356,B-高
002491.SZ,20211231,0.2872340425531915,357,B-高
002491.SZ,20220331,0.2872340425531915,358,B-高
002491.SZ,20230331,0.2872340425531915,359,B-高
002505.SZ,20220331,0.2872340425531915,360,B-高
002505.SZ,20230331,0.2872340425531915,361,B-高
002520.SZ,20230331,0.2872340425531915,362,B-高
002520.SZ,20230930,0.2872340425531915,363,B-高
002521.SZ,20210331,0.2872340425531915,364,B-高
002529.SZ,20211231,0.2872340425531915,365,B-高
002529.SZ,20220331,0.2872340425531915,366,B-高
002529.SZ,20220630,0.2872340425531915,367,B-高
002529.SZ,20221231,0.2872340425531915,368,B-高
002576.SZ,20220630,0.2872340425531915,369,B-高
002586.SZ,20241231,0.2872340425531915,370,B-高
002615.SZ,20210331,0.2872340425531915,371,B-高
002622.SZ,20210930,0.2872340425531915,372,B-高
002622.SZ,20221231,0.2872340425531915,373,B-高
002625.SZ,20210331,0.2872340425531915,374,B-高
002625.SZ,20220331,0.2872340425531915,375,B-高
002659.SZ,20210930,0.2872340425531915,376,B-高
002667.SZ,20210630,0.2872340425531915,377,B-高
002692.SZ,20211231,0.2872340425531915,378,B-高
002692.SZ,20220331,0.2872340425531915,379,B-高
002705.SZ,20230331,0.2872340425531915,380,B-高
002742.SZ,20220331,0.2872340425531915,381,B-高
002742.SZ,20240630,0.2872340425531915,382,B-高
002781.SZ,20210331,0.2872340425531915,383,B-高
002781.SZ,20211231,0.2872340425531915,384,B-高
002782.SZ,20211231,0.2872340425531915,385,B-高
002782.SZ,20220331,0.2872340425531915,386,B-高
002808.SZ,20221231,0.2872340425531915,387,B-高
002808.SZ,20230630,0.2872340425531915,388,B-高
002808.SZ,20230930,0.2872340425531915,389,B-高
002822.SZ,20210331,0.2872340425531915,390,B-高
002822.SZ,20211231,0.2872340425531915,391,B-高
002822.SZ,20230331,0.2872340425531915,392,B-高
002840.SZ,20210331,0.2872340425531915,393,B-高
002842.SZ,20210331,0.2872340425531915,394,B-高
002842.SZ,20230331,0.2872340425531915,395,B-高
002869.SZ,20210331,0.2872340425531915,396,B-高
002878.SZ,20210331,0.2872340425531915,397,B-高
002921.SZ,20221231,0.2872340425531915,398,B-高
300463.SZ,20220331,0.2872340425531915,399,B-高
430489.BJ,20230331,0.2872340425531915,400,B-高
600122.SH,20210331,0.2872340425531915,401,B-高
600146.SH,20210331,0.2872340425531915,402,B-高
600198.SH,20210630,0.2872340425531915,403,B-高
600198.SH,20211231,0.2872340425531915,404,B-高
600209.SH,20210930,0.2872340425531915,405,B-高
600209.SH,20211231,0.2872340425531915,406,B-高
600209.SH,20220331,0.2872340425531915,407,B-高
600234.SH,20231231,0.2872340425531915,408,B-高
600239.SH,20210331,0.2872340425531915,409,B-高
600257.SH,20210331,0.2872340425531915,410,B-高
600303.SH,20221231,0.2872340425531915,411,B-高
600385.SH,20210331,0.2872340425531915,412,B-高
600385.SH,20211231,0.2872340425531915,413,B-高
600385.SH,20220331,0.2872340425531915,414,B-高
600396.SH,20231231,0.2872340425531915,415,B-高
600595.SH,20210331,0.2872340425531915,416,B-高
600647.SH,20220331,0.2872340425531915,417,B-高
600743.SH,20231231,0.2872340425531915,418,B-高
600743.SH,20240331,0.2872340425531915,419,B-高
600804.SH,20210331,0.2872340425531915,420,B-高
603665.SH,20210930,0.2872340425531915,421,B-高
603959.SH,20210331,0.2872340425531915,422,B-高
605081.SH,20210930,0.2872340425531915,423,B-高
605081.SH,20240331,0.2872340425531915,424,B-高
831768.BJ,20211231,0.2872340425531915,425,B-高
834021.BJ,20221231,0.2872340425531915,426,B-高
834407.BJ,20231231,0.2872340425531915,427,B-高
835305.BJ,20221231,0.2872340425531915,428,B-高
835305.BJ,20230930,0.2872340425531915,429,B-高
835305.BJ,20240930,0.2872340425531915,430,B-高
835508.BJ,20211231,0.2872340425531915,431,B-高
834021.BJ,20230930,0.22099517037197494,432,B-高
000005.SZ,20211231,0.2028985507246377,433,B-高
000020.SZ,20210331,0.2028985507246377,434,B-高
000020.SZ,20220630,0.2028985507246377,435,B-高
000020.SZ,20230331,0.2028985507246377,436,B-高
000038.SZ,20210930,0.2028985507246377,437,B-高
000038.SZ,20211231,0.2028985507246377,438,B-高
000068.SZ,20230630,0.2028985507246377,439,B-高
000151.SZ,20210930,0.2028985507246377,440,B-高
000409.SZ,20210930,0.2028985507246377,441,B-高
000409.SZ,20211231,0.2028985507246377,442,B-高
000409.SZ,20230331,0.2028985507246377,443,B-高
000410.SZ,20220630,0.2028985507246377,444,B-高
000410.SZ,20220930,0.2028985507246377,445,B-高
000410.SZ,20240331,0.2028985507246377,446,B-高
000502.SZ,20210630,0.2028985507246377,447,B-高
000502.SZ,20210930,0.2028985507246377,448,B-高
000502.SZ,20211231,0.2028985507246377,449,B-高
000546.SZ,20210930,0.2028985507246377,450,B-高
000546.SZ,20220331,0.2028985507246377,451,B-高
000546.SZ,20220630,0.2028985507246377,452,B-高
000546.SZ,20230930,0.2028985507246377,453,B-高
000546.SZ,20241231,0.2028985507246377,454,B-高
000595.SZ,20221231,0.2028985507246377,455,B-高
000638.SZ,20221231,0.2028985507246377,456,B-高
000669.SZ,20220630,0.2028985507246377,457,B-高
000669.SZ,20241231,0.2028985507246377,458,B-高
000671.SZ,20220331,0.2028985507246377,459,B-高
000671.SZ,20220930,0.2028985507246377,460,B-高
000679.SZ,20210331,0.2028985507246377,461,B-高
000679.SZ,20210630,0.2028985507246377,462,B-高
000690.SZ,20220331,0.2028985507246377,463,B-高
000690.SZ,20220930,0.2028985507246377,464,B-高
000697.SZ,20210930,0.2028985507246377,465,B-高
000697.SZ,20211231,0.2028985507246377,466,B-高
000697.SZ,20230331,0.2028985507246377,467,B-高
000697.SZ,20231231,0.2028985507246377,468,B-高
000737.SZ,20210930,0.2028985507246377,469,B-高
000766.SZ,20210331,0.2028985507246377,470,B-高
000796.SZ,20210331,0.2028985507246377,471,B-高
000796.SZ,20210930,0.2028985507246377,472,B-高
000796.SZ,20240630,0.2028985507246377,473,B-高
000796.SZ,20240930,0.2028985507246377,474,B-高
000798.SZ,20210930,0.2028985507246377,475,B-高
000798.SZ,20230630,0.2028985507246377,476,B-高
000798.SZ,20240331,0.2028985507246377,477,B-高
000829.SZ,20210930,0.2028985507246377,478,B-高
000837.SZ,20210630,0.2028985507246377,479,B-高
000863.SZ,20210331,0.2028985507246377,480,B-高
000889.SZ,20210630,0.2028985507246377,481,B-高
000889.SZ,20211231,0.2028985507246377,482,B-高
000889.SZ,20220630,0.2028985507246377,483,B-高
000908.SZ,20210930,0.2028985507246377,484,B-高
000908.SZ,20231231,0.2028985507246377,485,B-高
000918.SZ,20220930,0.2028985507246377,486,B-高
000918.SZ,20221231,0.2028985507246377,487,B-高
000933.SZ,20220630,0.2028985507246377,488,B-高
000937.SZ,20210930,0.2028985507246377,489,B-高
000980.SZ,20231231,0.2028985507246377,490,B-高
002005.SZ,20220331,0.2028985507246377,491,B-高
002015.SZ,20211231,0.2028985507246377,492,B-高
002015.SZ,20220331,0.2028985507246377,493,B-高
002015.SZ,20220630,0.2028985507246377,494,B-高
002015.SZ,20220930,0.2028985507246377,495,B-高
002015.SZ,20221231,0.2028985507246377,496,B-高
002015.SZ,20240331,0.2028985507246377,497,B-高
002024.SZ,20210331,0.2028985507246377,498,B-高
002024.SZ,20230630,0.2028985507246377,499,B-高
002055.SZ,20210930,0.2028985507246377,500,B-高
002055.SZ,20211231,0.2028985507246377,501,B-高
002055.SZ,20220331,0.2028985507246377,502,B-高
002055.SZ,20220930,0.2028985507246377,503,B-高
002055.SZ,20230331,0.2028985507246377,504,B-高
002069.SZ,20210930,0.2028985507246377,505,B-高
002069.SZ,20220630,0.2028985507246377,506,B-高
002069.SZ,20230331,0.2028985507246377,507,B-高
002104.SZ,20220630,0.2028985507246377,508,B-高
002104.SZ,20230331,0.2028985507246377,509,B-高
002111.SZ,20210331,0.2028985507246377,510,B-高
002121.SZ,20220630,0.2028985507246377,511,B-高
002123.SZ,20210630,0.2028985507246377,512,B-高
002123.SZ,20211231,0.2028985507246377,513,B-高
002123.SZ,20220930,0.2028985507246377,514,B-高
002134.SZ,20210630,0.2028985507246377,515,B-高
002134.SZ,20220331,0.2028985507246377,516,B-高
002134.SZ,20230331,0.2028985507246377,517,B-高
002146.SZ,20220930,0.2028985507246377,518,B-高
002146.SZ,20221231,0.2028985507246377,519,B-高
002146.SZ,20230930,0.2028985507246377,520,B-高
002146.SZ,20240630,0.2028985507246377,521,B-高
002159.SZ,20220331,0.2028985507246377,522,B-高
002159.SZ,20220930,0.2028985507246377,523,B-高
002159.SZ,20230630,0.2028985507246377,524,B-高
002159.SZ,20240331,0.2028985507246377,525,B-高
002167.SZ,20210331,0.2028985507246377,526,B-高
002167.SZ,20220331,0.2028985507246377,527,B-高
002167.SZ,20220630,0.2028985507246377,528,B-高
002168.SZ,20220630,0.2028985507246377,529,B-高
002168.SZ,20220930,0.2028985507246377,530,B-高
002175.SZ,20220930,0.2028985507246377,531,B-高
