company_code,report_period,risk_probability,risk_rank,risk_level
002364.SZ,20200331,0.5197095027051069,68,A-极高
002383.SZ,20211231,0.5189275570583989,69,A-极高
000638.SZ,20220930,0.5176387799458909,70,A-极高
000889.SZ,20230331,0.5172337573433148,71,A-极高
002770.SZ,20200630,0.5132122378273871,72,A-极高
000889.SZ,20220331,0.5113714658628736,73,A-极高
002622.SZ,20200331,0.5104616840656864,74,A-极高
002770.SZ,20220331,0.5099854485921537,75,A-极高
002586.SZ,20240331,0.5096328245065904,76,A-极高
002005.SZ,20230331,0.5081137758908443,77,A-极高
002146.SZ,20230331,0.5079800805698813,78,A-极高
000908.SZ,20240331,0.5079476564452685,79,A-极高
002168.SZ,20210630,0.5069311454580929,80,A-极高
002427.SZ,20220331,0.5067349476711959,81,A-极高
002005.SZ,20210331,0.5064165547308948,82,A-极高
002485.SZ,20220930,0.5003309772363725,83,A-极高
002471.SZ,20230331,0.49875290393418853,84,A-极高
000669.SZ,20230331,0.4983558864830244,85,A-极高
002316.SZ,20211231,0.4979035367791294,86,A-极高
002069.SZ,20210331,0.4977094794300608,87,A-极高
002354.SZ,20220331,0.49666226053688,88,A-极高
000671.SZ,20221231,0.4950562179277521,89,A-极高
002427.SZ,20230331,0.4945703835732367,90,A-极高
600146.SH,20210630,0.4944093371679504,91,A-极高
002520.SZ,20240331,0.49109194794605393,92,A-极高
000918.SZ,20230331,0.4871475177039463,93,A-极高
000638.SZ,20211231,0.48662854127050825,94,A-极高
002770.SZ,20210331,0.4857581942006428,95,A-极高
002175.SZ,20200331,0.4834032485636194,96,A-极高
002024.SZ,20220930,0.4817877531558876,97,A-极高
002667.SZ,20240331,0.4808052915932995,98,A-极高
002024.SZ,20210331,0.4805397124754614,99,A-极高
002529.SZ,20200331,0.47751022345458605,100,A-极高
000671.SZ,20230331,0.4767815158036083,101,A-极高
002417.SZ,20221231,0.4743991983000042,102,A-极高
000669.SZ,20220331,0.4726013563585537,103,A-极高
002528.SZ,20240331,0.47258471920161504,104,A-极高
300439.SZ,20200331,0.47153952107372404,105,A-极高
002667.SZ,20220331,0.47066308297437376,106,A-极高
002297.SZ,20200331,0.4680890191885762,107,A-极高
002625.SZ,20201231,0.46741850679714475,108,A-极高
002316.SZ,20220930,0.4649966538212148,109,A-极高
002217.SZ,20240331,0.4639729643153314,110,A-极高
000980.SZ,20220331,0.4625279769725892,111,A-极高
000697.SZ,20200331,0.46228402242805416,112,A-极高
002121.SZ,20200331,0.46101462906263196,113,A-极高
002175.SZ,20210630,0.4593496544353684,114,A-极高
002024.SZ,20210930,0.45893100191368646,115,A-极高
000908.SZ,20200331,0.4587391312593956,116,A-极高
000005.SZ,20220331,0.45863105937200627,117,A-极高
002622.SZ,20200930,0.45853757492792585,118,A-极高
002316.SZ,20200331,0.45816142126420206,119,A-极高
002316.SZ,20210930,0.45334677691553554,120,A-极高
002175.SZ,20220331,0.45260626158434986,121,A-极高
000673.SZ,20210930,0.4509173853603579,122,A-极高
002383.SZ,20210630,0.44967258815075944,123,A-极高
600080.SH,20200331,0.44949110614724574,124,A-极高
000038.SZ,20220930,0.44871861177257627,125,A-极高
000837.SZ,20200331,0.4480457540877313,126,A-极高
002471.SZ,20200630,0.447942418887974,127,A-极高
002529.SZ,20210630,0.4467676628780878,128,A-极高
000040.SZ,20211231,0.4454260068071878,129,A-极高
002770.SZ,20200930,0.44447461040897485,130,A-极高
002528.SZ,20230630,0.4443839238605446,131,A-极高
000889.SZ,20220930,0.4410186810525708,132,A-极高
002168.SZ,20200630,0.4398376839984279,133,A-极高
002168.SZ,20211231,0.4387986795645021,134,A-极高
000040.SZ,20200331,0.43785722320957465,135,A-极高
000638.SZ,20220630,0.43643203763138727,136,A-极高
002586.SZ,20230331,0.43537975820238906,137,A-极高
002437.SZ,20200331,0.4344791710357624,138,A-极高
000796.SZ,20231231,0.43350865352105195,139,A-极高
000796.SZ,20240331,0.4332567872620118,140,A-极高
002005.SZ,20240331,0.43254503633865643,141,A-极高
002069.SZ,20200930,0.43198713320677057,142,A-极高
000980.SZ,20210630,0.43186029217106914,143,A-极高
002316.SZ,20230930,0.42913653481808933,144,A-极高
002625.SZ,20200930,0.42871924708264736,145,A-极高
002175.SZ,20211231,0.4286655567107655,146,A-极高
002024.SZ,20240331,0.4285503812390369,147,A-极高
002121.SZ,20210630,0.426536795448474,148,A-极高
002069.SZ,20210930,0.42561892465863826,149,A-极高
002667.SZ,20220630,0.42343045947258906,150,A-极高
002528.SZ,20231231,0.4226652984806921,151,A-极高
002005.SZ,20210630,0.42097956343010257,152,A-极高
000908.SZ,20220331,0.42095823805312466,153,A-极高
002167.SZ,20200331,0.4206352403708928,154,A-极高
002770.SZ,20200331,0.4186191590915313,155,A-极高
002350.SZ,20200331,0.4177013909790518,156,A-极高
600844.SH,20200331,0.41759741378242343,157,A-极高
000068.SZ,20230331,0.4169038748512972,158,A-极高
002659.SZ,20201231,0.4164967643234621,159,A-极高
002383.SZ,20210930,0.4149069026123944,160,A-极高
002024.SZ,20221231,0.4147840333933698,161,A-极高
000038.SZ,20220331,0.4113990608254411,162,A-极高
002134.SZ,20200331,0.4103509664028045,163,A-极高
000908.SZ,20221231,0.40917592631928534,164,A-极高
002586.SZ,20211231,0.4085487984492266,165,A-极高
002485.SZ,20220630,0.407996113525544,166,A-极高
000671.SZ,20220930,0.40728086310703876,167,A-极高
002528.SZ,20230331,0.40619061860997596,168,A-极高
002528.SZ,20241231,0.40604759627760684,169,A-极高
000040.SZ,20210930,0.40469753907089945,170,A-极高
000638.SZ,20220331,0.40296913202191076,171,A-极高
002121.SZ,20211231,0.4023647283277856,172,A-极高
600986.SH,20200331,0.4023623585495782,173,A-极高
000679.SZ,20201231,0.4023281791264978,174,A-极高
002667.SZ,20220930,0.40232408331326663,175,A-极高
002329.SZ,20200331,0.401972038561423,176,A-极高
002427.SZ,20221231,0.40113124790318944,177,A-极高
002279.SZ,20200331,0.4010047439261263,178,A-极高
000679.SZ,20200930,0.4008868878636166,179,A-极高
000821.SZ,20200331,0.40008503478064095,180,A-极高
002121.SZ,20200930,0.3996156441042862,181,A-极高
002427.SZ,20211231,0.3992069605971937,182,A-极高
002992.SZ,20220331,0.39901114382104685,183,A-极高
000151.SZ,20200331,0.3987888287534997,184,A-极高
002622.SZ,20200630,0.3974490780903104,185,A-极高
002024.SZ,20220630,0.39655439026202033,186,A-极高
600385.SH,20200331,0.39635261291997903,187,A-极高
002121.SZ,20220930,0.3963466760246116,188,A-极高
002471.SZ,20210630,0.3945061948696889,189,A-极高
002798.SZ,20240331,0.39430051925576004,190,A-极高
000040.SZ,20220930,0.39380708982076873,191,A-极高
002159.SZ,20230331,0.39373257504990394,192,A-极高
000697.SZ,20220331,0.3928599189878202,193,A-极高
002606.SZ,20200331,0.3894425071743103,194,A-极高
002024.SZ,20230930,0.3890622838874694,195,A-极高
000669.SZ,20240331,0.3886857914243916,196,A-极高
002622.SZ,20210331,0.3883575228561284,197,A-极高
000005.SZ,20210331,0.3882310053289537,198,A-极高
002529.SZ,20210331,0.38819613172649303,199,A-极高
002146.SZ,20221231,0.3880238469919579,200,A-极高
002024.SZ,20220331,0.38616716450611505,201,A-极高
600198.SH,20200331,0.38593599853914773,202,A-极高
002781.SZ,20220630,0.385213011658934,203,A-极高
002781.SZ,20220930,0.3851822469768773,204,A-极高
002348.SZ,20210930,0.3850273861585649,205,A-极高
002235.SZ,20210331,0.383831453228972,206,A-极高
000669.SZ,20211231,0.38367853139000907,207,A-极高
600387.SH,20200331,0.38324860190940957,208,A-极高
002521.SZ,20200331,0.3827510647270455,209,A-极高
002329.SZ,20201231,0.3825949291827047,210,A-极高
002622.SZ,20220331,0.38220777199444333,211,A-极高
000409.SZ,20200331,0.3822070919392252,212,A-极高
002024.SZ,20231231,0.38128130619707706,213,A-极高
002770.SZ,20211231,0.3812493346411645,214,A-极高
600781.SH,20221231,0.3812112315451661,215,A-极高
002667.SZ,20211231,0.3805738302191318,216,A-极高
002310.SZ,20240331,0.38049399458201766,217,A-极高
000638.SZ,20210930,0.38037136858038645,218,A-极高
002104.SZ,20230331,0.38013746269849674,219,A-极高
002005.SZ,20220331,0.38009462647265424,220,A-极高
002387.SZ,20220331,0.38006911128017046,221,A-极高
002770.SZ,20210630,0.3780305351696266,222,A-极高
000671.SZ,20220630,0.3779000028915393,223,A-极高
002005.SZ,20211231,0.3775624710977646,224,A-极高
002471.SZ,20210331,0.3773934144072014,225,A-极高
002659.SZ,20210331,0.3764204739007189,226,A-极高
002488.SZ,20200630,0.3750270249718506,227,A-极高
002485.SZ,20230930,0.37376536172362396,228,A-极高
002491.SZ,20200331,0.3737291745739958,229,A-极高
002175.SZ,20201231,0.37272860890564546,230,A-极高
002622.SZ,20211231,0.37228344946079706,231,A-极高
000409.SZ,20210331,0.3717408655599692,232,A-极高
002427.SZ,20220930,0.3713997601810585,233,A-极高
002316.SZ,20230630,0.37040434177361886,234,A-极高
002383.SZ,20230331,0.3703401248754589,235,A-极高
002316.SZ,20240331,0.36990663770321486,236,A-极高
000005.SZ,20230930,0.36929053210436885,237,A-极高
002667.SZ,20200331,0.36919960290121057,238,A-极高
002175.SZ,20210930,0.36892219531762094,239,A-极高
600239.SH,20200331,0.3688820542753682,240,A-极高
002354.SZ,20211231,0.36864857374735743,241,A-极高
000669.SZ,20210331,0.368067900220398,242,A-极高
002528.SZ,20230930,0.3676380789676041,243,A-极高
000005.SZ,20231231,0.3671625640786696,244,A-极高
002517.SZ,20210331,0.36696484868580753,245,A-极高
000980.SZ,20210930,0.36610597709916937,246,A-极高
002625.SZ,20210331,0.3658762173248258,247,A-极高
000638.SZ,20230331,0.36555567282018175,248,A-极高
002123.SZ,20230331,0.3652397071888492,249,A-极高
000005.SZ,20221231,0.36519543388697046,250,A-极高
600198.SH,20220331,0.36508712325779025,251,A-极高
000669.SZ,20220930,0.36446318775996245,252,A-极高
002637.SZ,20200331,0.36424319240758,253,A-极高
002005.SZ,20221231,0.3617112364734541,254,A-极高
600146.SH,20200331,0.36142830248229213,255,A-极高
002742.SZ,20240331,0.35941691030914796,256,A-极高
002121.SZ,20210930,0.3582431132629071,257,A-极高
000980.SZ,20210331,0.3580695793892742,258,A-极高
002146.SZ,20220930,0.3577745836663749,259,A-极高
000671.SZ,20220331,0.3574310088224171,260,A-极高
002742.SZ,20221231,0.35660554786007664,261,A-极高
002146.SZ,20240331,0.356209543048432,262,A-极高
002005.SZ,20200930,0.3554970632794988,263,A-极高
600198.SH,20201231,0.35528098124788,264,A-极高
002529.SZ,20201231,0.355139512393702,265,A-极高
002622.SZ,20240331,0.35496857447058716,266,A-极高
002471.SZ,20220331,0.3544796604512035,267,A-极高
002586.SZ,20201231,0.35434748162744945,268,A-极高
002316.SZ,20210331,0.3537074646291634,269,A-极高
002856.SZ,20200331,0.353416622596451,270,A-极高
002069.SZ,20230331,0.35311714174512254,271,A-极高
000669.SZ,20221231,0.35306039405910045,272,A-极高
002586.SZ,20210630,0.3527826402847355,273,A-极高
002316.SZ,20210630,0.3523842862690779,274,A-极高
600804.SH,20230331,0.351954118746064,275,A-极高
002586.SZ,20200331,0.3517607755414001,276,A-极高
000638.SZ,20200331,0.35120574442881297,277,A-极高
002146.SZ,20231231,0.35080367778217186,278,A-极高
000889.SZ,20211231,0.35010646799415557,279,A-极高
600804.SH,20220930,0.35009387523744834,280,A-极高
002310.SZ,20240930,0.34964253622336483,281,A-极高
600146.SH,20210930,0.3494569541598519,282,A-极高
002471.SZ,20220630,0.3486111647264545,283,A-极高
600614.SH,20200331,0.348471288039629,284,A-极高
002781.SZ,20220331,0.34846994750660665,285,A-极高
002517.SZ,20200930,0.34713154881961,286,A-极高
002069.SZ,20220630,0.34662970289052997,287,A-极高
002123.SZ,20210630,0.3465022638406464,288,A-极高
000040.SZ,20221231,0.34610472807649034,289,A-极高
002159.SZ,20221231,0.3455791658986431,290,A-极高
002168.SZ,20210930,0.34515627117737613,291,A-极高
002387.SZ,20211231,0.344653762760246,292,A-极高
600243.SH,20200331,0.3445849308250166,293,A-极高
000697.SZ,20201231,0.34441085264220495,294,A-极高
002505.SZ,20230331,0.34415491452688085,295,A-极高
600228.SH,20200331,0.342210295037051,296,A-极高
000697.SZ,20200930,0.3421900490985531,297,A-极高
002498.SZ,20200331,0.3421382954255238,298,A-极高
002387.SZ,20210930,0.3412736143222255,299,A-极高
000410.SZ,20230630,0.3407509478106233,300,A-极高
000068.SZ,20240331,0.34015727289536174,301,A-极高
002123.SZ,20201231,0.33994338381385947,302,A-极高
600870.SH,20210331,0.339875169573294,303,A-极高
002471.SZ,20200930,0.33920064149810325,304,A-极高
000638.SZ,20221231,0.33906791803639097,305,A-极高
600198.SH,20210630,0.3389196146715892,306,A-极高
002069.SZ,20220331,0.3384938388897165,307,A-极高
000908.SZ,20210331,0.3381194860489283,308,A-极高
002217.SZ,20220930,0.3362758936699363,309,A-极高
002615.SZ,20200331,0.33502927635500035,310,A-极高
002329.SZ,20230331,0.3346316513835183,311,A-极高
002586.SZ,20220630,0.33453452303142167,312,A-极高
002471.SZ,20210930,0.33436316870256727,313,A-极高
002146.SZ,20220630,0.33409441189187944,314,A-极高
000068.SZ,20210331,0.3339110340532742,315,A-极高
600130.SH,20200331,0.3335709633173823,316,A-极高
002329.SZ,20200630,0.3331684724156477,317,A-极高
002348.SZ,20200331,0.33270270372257255,318,A-极高
600122.SH,20210331,0.33230257713267497,319,A-极高
002742.SZ,20230630,0.3320548998971675,320,A-极高
000796.SZ,20230930,0.33184292870237103,321,A-极高
002485.SZ,20231231,0.33160979575564603,322,A-极高
000980.SZ,20220630,0.3314936139298448,323,A-极高
000796.SZ,20230630,0.3309798372632136,324,A-极高
000068.SZ,20200331,0.3308453758204687,325,A-极高
002024.SZ,20210630,0.33061424025137487,326,A-极高
000005.SZ,20220630,0.33013286076836856,327,A-极高
002005.SZ,20220930,0.3300199883040354,328,A-极高
600146.SH,20210331,0.32987709246815505,329,A-极高
000068.SZ,20221231,0.32963433505632483,330,A-极高
002005.SZ,20220630,0.3287530179730195,331,A-极高
002742.SZ,20220930,0.3286801621894878,332,A-极高
600807.SH,20200331,0.3285020060747215,333,A-极高
000980.SZ,20211231,0.3275289325970272,334,A-极高
002024.SZ,20230331,0.3271692616029537,335,A-极高
002329.SZ,20221231,0.3265160644928907,336,A-极高
000040.SZ,20200630,0.3260063274311998,337,A-极高
002869.SZ,20220331,0.32581213154647665,338,A-极高
002175.SZ,20200630,0.32566418781999373,339,A-极高
002217.SZ,20210930,0.3253954736284046,340,A-极高
002163.SZ,20200331,0.3247573697866491,341,A-极高
002488.SZ,20200930,0.3238236828657416,342,A-极高
603387.SH,20200331,0.3231504894607119,343,A-极高
000908.SZ,20211231,0.3228899535980453,344,A-极高
002520.SZ,20230630,0.32234901249326403,345,A-极高
000908.SZ,20220930,0.3218919101926468,346,A-极高
002383.SZ,20240331,0.3211868097118374,347,A-极高
002069.SZ,20210630,0.3209238820756191,348,A-极高
002615.SZ,20201231,0.3195845723093185,349,A-极高
002069.SZ,20221231,0.31938051716886506,350,A-极高
002104.SZ,20220331,0.3193182992530035,351,A-极高
600122.SH,20220630,0.31901307724421896,352,A-极高
832491.BJ,20230930,0.3185684033053019,353,A-极高
002393.SZ,20200331,0.3185009223210533,354,A-极高
600198.SH,20210930,0.3179687813833311,355,A-极高
002329.SZ,20200930,0.3178056970358181,356,A-极高
002310.SZ,20241231,0.31718818412124566,357,A-极高
600758.SH,20210331,0.31687449242138443,358,A-极高
002528.SZ,20200331,0.3166276263502411,359,A-极高
000980.SZ,20220930,0.3160363086200807,360,A-极高
002175.SZ,20210331,0.3150517976737858,361,A-极高
002667.SZ,20221231,0.31490401967148485,362,A-极高
002104.SZ,20220630,0.3148257048809565,363,A-极高
002217.SZ,20241231,0.314513032825312,364,A-极高
002809.SZ,20200331,0.31439241754386504,365,A-极高
000020.SZ,20200331,0.31431657752087555,366,A-极高
002808.SZ,20200331,0.3140478341126985,367,A-极高
002417.SZ,20200331,0.3140406982291768,368,A-极高
002781.SZ,20211231,0.3138432591085766,369,A-极高
002781.SZ,20230331,0.31281657549188047,370,A-极高
000918.SZ,20200331,0.3118702927057735,371,A-极高
002742.SZ,20230331,0.31141067561952107,372,A-极高
002485.SZ,20230331,0.31121784800079766,373,A-极高
002253.SZ,20240331,0.31112393718079856,374,A-极高
002329.SZ,20220331,0.3110388612179237,375,B-高
000889.SZ,20200331,0.3100082290647824,376,B-高
002159.SZ,20200331,0.30954084920731045,377,B-高
000673.SZ,20200331,0.30946306106870586,378,B-高
000638.SZ,20240331,0.30921178087821954,379,B-高
002427.SZ,20220630,0.30864861642892794,380,B-高
600844.SH,20200630,0.30806213366264856,381,B-高
002310.SZ,20220331,0.3079868300976428,382,B-高
002146.SZ,20230630,0.30790410652347616,383,B-高
000510.SZ,20200331,0.3077124090435983,384,B-高
002521.SZ,20200930,0.30744675248070996,385,B-高
000737.SZ,20200331,0.3073218736438181,386,B-高
002770.SZ,20210930,0.306861312064334,387,B-高
002310.SZ,20200331,0.3066084936768748,388,B-高
000502.SZ,20200331,0.30580580872929175,389,B-高
002586.SZ,20200930,0.3055225243457911,390,B-高
002471.SZ,20211231,0.3049605369715957,391,B-高
002387.SZ,20201231,0.3041814333569295,392,B-高
603598.SH,20200331,0.303844828523202,393,B-高
002529.SZ,20211231,0.30379457705939583,394,B-高
002822.SZ,20240331,0.3032507188793328,395,B-高
002367.SZ,20200331,0.3032470211131958,396,B-高
600303.SH,20200331,0.30317832928425714,397,B-高
002123.SZ,20220331,0.3031411155885387,398,B-高
002348.SZ,20201231,0.3031002683623732,399,B-高
000669.SZ,20220630,0.3025286633435541,400,B-高
000962.SZ,20200331,0.302406206098973,401,B-高
600387.SH,20220331,0.3022884463255323,402,B-高
000889.SZ,20210930,0.3022710329013104,403,B-高
002586.SZ,20221231,0.30210251007639033,404,B-高
002615.SZ,20210331,0.301942236275933,405,B-高
000766.SZ,20200331,0.3018300700880108,406,B-高
002427.SZ,20210930,0.30137587009906175,407,B-高
002121.SZ,20201231,0.3012120522341081,408,B-高
002471.SZ,20240331,0.3006212859200729,409,B-高
000038.SZ,20210930,0.30008140381477255,410,B-高
000927.SZ,20200630,0.29947148882675995,411,B-高
002491.SZ,20240331,0.29946214708756985,412,B-高
600715.SH,20201231,0.2994588640789384,413,B-高
002350.SZ,20200630,0.2993907999655367,414,B-高
600189.SH,20200331,0.29904952861235756,415,B-高
002310.SZ,20210331,0.29899658819421576,416,B-高
002782.SZ,20200331,0.2989033681810639,417,B-高
002383.SZ,20200331,0.2988539457471371,418,B-高
834021.BJ,20230331,0.2987619811760224,419,B-高
600986.SH,20201231,0.2987436845281338,420,B-高
002528.SZ,20240930,0.2985695189769076,421,B-高
000829.SZ,20200331,0.2982037301399467,422,B-高
002870.SZ,20210630,0.29819650028283207,423,B-高
600331.SH,20201231,0.29759865368869276,424,B-高
002180.SZ,20200331,0.2973204480796672,425,B-高
600303.SH,20220930,0.297161242858188,426,B-高
000701.SZ,20200930,0.297007346155795,427,B-高
000005.SZ,20211231,0.296853452693539,428,B-高
002248.SZ,20210331,0.29653666069635276,429,B-高
002427.SZ,20210630,0.29639925798284045,430,B-高
000679.SZ,20220331,0.2961702038240215,431,B-高
002348.SZ,20210331,0.2960680598775624,432,B-高
835508.BJ,20230331,0.2960329047961821,433,B-高
000005.SZ,20230630,0.29562101365449417,434,B-高
000889.SZ,20221231,0.2954171991374268,435,B-高
002808.SZ,20240930,0.29508575697966893,436,B-高
002069.SZ,20211231,0.29463095928632704,437,B-高
000058.SZ,20200331,0.2939009925012101,438,B-高
002278.SZ,20200331,0.29377556173778707,439,B-高
002586.SZ,20200630,0.2937533270941418,440,B-高
002167.SZ,20230331,0.29372427859157413,441,B-高
000546.SZ,20231231,0.29343659981578496,442,B-高
002217.SZ,20220331,0.29331660398171355,443,B-高
000679.SZ,20230331,0.2933017708783171,444,B-高
000669.SZ,20231231,0.292814987640576,445,B-高
600962.SH,20200331,0.292594343509586,446,B-高
000546.SZ,20230930,0.29254861030475204,447,B-高
000796.SZ,20230331,0.29253368947789016,448,B-高
002354.SZ,20220930,0.2922992800227821,449,B-高
002529.SZ,20210930,0.29179252371109066,450,B-高
002338.SZ,20200331,0.2916151705748618,451,B-高
000409.SZ,20211231,0.29144365311592973,452,B-高
002808.SZ,20231231,0.2906402633655509,453,B-高
002607.SZ,20211231,0.29027977846034597,454,B-高
002217.SZ,20230331,0.29026912462329646,455,B-高
002316.SZ,20220630,0.2900999002277231,456,B-高
603998.SH,20200331,0.2899574667471566,457,B-高
002104.SZ,20200331,0.289204817840407,458,B-高
002024.SZ,20230630,0.2891198328768185,459,B-高
000908.SZ,20210930,0.2889910078686215,460,B-高
002111.SZ,20200331,0.2878783574077185,461,B-高
000766.SZ,20201231,0.28783642283988436,462,B-高
002921.SZ,20200331,0.28771351053833727,463,B-高
000980.SZ,20240331,0.2876208709304558,464,B-高
002387.SZ,20220930,0.2868858314795404,465,B-高
600146.SH,20201231,0.28658891367553113,466,B-高
600525.SH,20200331,0.286094673710631,467,B-高
002387.SZ,20200331,0.28592786430078254,468,B-高
002104.SZ,20220930,0.2853918752966967,469,B-高
000679.SZ,20211231,0.28513008740248225,470,B-高
002217.SZ,20221231,0.2846352671346796,471,B-高
000679.SZ,20210331,0.28452789150086816,472,B-高
002781.SZ,20210930,0.28449185020054146,473,B-高
600749.SH,20200331,0.2839854439491904,474,B-高
002869.SZ,20211231,0.2837083695116297,475,B-高
002217.SZ,20220630,0.2832679997734132,476,B-高
002024.SZ,20211231,0.2828234770975212,477,B-高
002692.SZ,20200630,0.28194049477446914,478,B-高
002527.SZ,20240331,0.28153605789352176,479,B-高
002317.SZ,20200331,0.28099573317367843,480,B-高
002667.SZ,20230930,0.28089110979185516,481,B-高
002798.SZ,20230331,0.2808839292023958,482,B-高
002427.SZ,20201231,0.28074074096303303,483,B-高
002387.SZ,20210630,0.28056363190068767,484,B-高
000697.SZ,20230331,0.2804303719609421,485,B-高
000036.SZ,20200331,0.27985172240824774,486,B-高
600599.SH,20210331,0.2798091130112736,487,B-高
002808.SZ,20230930,0.27945769639984075,488,B-高
600146.SH,20200930,0.27930659824757864,489,B-高
000502.SZ,20210331,0.2785888367394138,490,B-高
002253.SZ,20200331,0.27847864487927787,491,B-高
688086.SH,20220331,0.27835509303575884,492,B-高
002576.SZ,20200331,0.2779748399117343,493,B-高
603030.SH,20200331,0.27793531336055205,494,B-高
600234.SH,20200331,0.27781203141433164,495,B-高
002316.SZ,20201231,0.2778091674513585,496,B-高
000908.SZ,20200630,0.2764031755580193,497,B-高
000669.SZ,20210930,0.27605088468322253,498,B-高
002842.SZ,20200331,0.2760040347242138,499,B-高
002586.SZ,20240630,0.2759039511062002,500,B-高
600122.SH,20230331,0.27530241105312453,501,B-高
002146.SZ,20230930,0.2750268189878734,502,B-高
002471.SZ,20221231,0.2749495147060301,503,B-高
002520.SZ,20230930,0.27485909467267183,504,B-高
002625.SZ,20220331,0.2747347035014669,505,B-高
002527.SZ,20230930,0.2746142672436577,506,B-高
000410.SZ,20230331,0.2741831069688935,507,B-高
002084.SZ,20200331,0.2737510832918941,508,B-高
002310.SZ,20240630,0.27371481217647925,509,B-高
000038.SZ,20200630,0.273074243546217,510,B-高
000410.SZ,20220331,0.27262557552077105,511,B-高
002167.SZ,20220331,0.27226190671240996,512,B-高
002329.SZ,20220930,0.27178398982923024,513,B-高
002295.SZ,20240331,0.27174717929666403,514,B-高
002521.SZ,20210331,0.2712385290963112,515,B-高
002445.SZ,20201231,0.27117252045651413,516,B-高
002417.SZ,20220331,0.2710366772723396,517,B-高
002822.SZ,20200930,0.2707883886843937,518,B-高
600767.SH,20200331,0.2705219874286039,519,B-高
000502.SZ,20210630,0.27030041183265374,520,B-高
000679.SZ,20210630,0.2701022724226886,521,B-高
600387.SH,20200630,0.26947895369397007,522,B-高
002937.SZ,20200331,0.2693463403681474,523,B-高
000068.SZ,20230630,0.26924381756333615,524,B-高
002527.SZ,20200331,0.2690792322915043,525,B-高
